hotels_id,check_in,check_out,Room Name,Rate Name,Number of Guests,Cancellation Policy,Price,Currency,Top Deal
18482,2024-07-07,2024-07-08,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 06, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-07,2024-07-08,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 26, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",559.23,AUD,True
18482,2024-07-07,2024-07-08,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 26, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",559.23,AUD,True
18482,2024-07-07,2024-07-08,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 06, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",621.37,AUD,True
18482,2024-07-07,2024-07-08,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 06, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",673.14,AUD,True
18482,2024-07-08,2024-07-09,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.48,AUD,True
18482,2024-07-08,2024-07-09,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-08,2024-07-09,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-08,2024-07-09,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-08,2024-07-09,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",434.95,AUD,True
18482,2024-07-08,2024-07-09,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",434.96,AUD,True
18482,2024-07-08,2024-07-09,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",483.28,AUD,True
18482,2024-07-08,2024-07-09,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",535.07,AUD,True
18482,2024-07-08,2024-07-09,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-08,2024-07-09,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-08,2024-07-09,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",448.76,AUD,True
18482,2024-07-08,2024-07-09,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-08,2024-07-09,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",335.54,AUD,True
18482,2024-07-08,2024-07-09,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",335.55,AUD,True
18482,2024-07-08,2024-07-09,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",372.81,AUD,True
18482,2024-07-08,2024-07-09,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",424.61,AUD,True
18482,2024-07-08,2024-07-09,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",559.23,AUD,True
18482,2024-07-08,2024-07-09,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 27, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",559.23,AUD,True
18482,2024-07-08,2024-07-09,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",621.37,AUD,True
18482,2024-07-08,2024-07-09,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 07, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",673.14,AUD,True
18482,2024-07-09,2024-07-10,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-09,2024-07-10,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-09,2024-07-10,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",502.26,AUD,True
18482,2024-07-09,2024-07-10,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-09,2024-07-10,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",434.96,AUD,True
18482,2024-07-09,2024-07-10,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",483.28,AUD,True
18482,2024-07-09,2024-07-10,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",486.73,AUD,True
18482,2024-07-09,2024-07-10,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",535.07,AUD,True
18482,2024-07-09,2024-07-10,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-09,2024-07-10,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",448.76,AUD,True
18482,2024-07-09,2024-07-10,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 28, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",455.66,AUD,True
18482,2024-07-09,2024-07-10,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 08, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-10,2024-07-11,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 29, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.48,AUD,True
18482,2024-07-10,2024-07-11,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 29, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-10,2024-07-11,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 09, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-10,2024-07-11,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 09, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-10,2024-07-11,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 29, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-10,2024-07-11,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 29, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-10,2024-07-11,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 09, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",448.76,AUD,True
18482,2024-07-10,2024-07-11,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 09, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-11,2024-07-12,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 30, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-11,2024-07-12,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on May 30, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-11,2024-07-12,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 10, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",448.76,AUD,True
18482,2024-07-11,2024-07-12,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 10, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-14,2024-07-15,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-14,2024-07-15,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-14,2024-07-15,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",502.26,AUD,True
18482,2024-07-14,2024-07-15,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-14,2024-07-15,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",434.96,AUD,True
18482,2024-07-14,2024-07-15,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",483.28,AUD,True
18482,2024-07-14,2024-07-15,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",486.73,AUD,True
18482,2024-07-14,2024-07-15,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",535.07,AUD,True
18482,2024-07-14,2024-07-15,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",559.23,AUD,True
18482,2024-07-14,2024-07-15,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 02, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",611.01,AUD,True
18482,2024-07-14,2024-07-15,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",621.37,AUD,True
